location_id,city,state,zipcode
L10772,Sewaren,NJ,7077
L10773,Short Hill,NJ,7078
L10774,Shrewsbury,NJ,7702
L10775,Somerdale,NJ,8083
L10776,Somers Poi,NJ,8244
L10777,South Ambo,NJ,8879
L10778,South Boun,NJ,8880
L10779,South Brun,NJ,8824
L1078,Carlsbad,CA,92010
L10780,South Brun,NJ,8852
L10781,South Oran,NJ,7079
L10782,South Plai,NJ,7080
L10783,South Rive,NJ,8882
L10784,Southampto,NJ,8088
L10785,Sparta,NJ,7871
L10786,Spotswood,NJ,8884
L10787,Springfiel,NJ,7081
L10788,Stanhope,NJ,7874
L10789,Stratford,NJ,8084
L1079,Carlsbad,CA,92011
L10790,Succasunna,NJ,7847
L10791,Succasunna,NJ,7876
L10792,Summit,NJ,7901
L10793,Teaneck,NJ,7666
L10794,Tenafly,NJ,7670
L10795,Tewksbury ,NJ,7830
L10796,Tinton Fal,NJ,7724
L10797,Toms River,NJ,8753
L10798,Toms River,NJ,8755
L10799,Totowa,NJ,7512
L108,Cleveland,AL,35049
L1080,Carmel,CA,93923
L10800,Trenton,NJ,8609
L10801,Trenton,NJ,8611
L10802,Trenton,NJ,8618
L10803,Trenton,NJ,8629
L10804,Union,NJ,7083
L10805,Union,NJ,7088
L10806,Union Beac,NJ,7735
L10807,Union City,NJ,7087
L10808,Upper Free,NJ,8501
L10809,Upper Free,NJ,8514
L1081,Carmel Val,CA,93924
L10810,Upper Sadd,NJ,7458
L10811,Upper Town,NJ,8223
L10812,Upper Town,NJ,8230
L10813,Upper Town,NJ,8270
L10814,Vernon Tow,NJ,7420
L10815,Vernon Tow,NJ,7462
L10816,Vernon Val,NJ,7418
L10817,Verona,NJ,7044
L10818,Villas,NJ,8251
L10819,Vineland,NJ,8360
L1082,Carmichael,CA,95608
L10820,Vineland,NJ,8361
L10821,Voorhees,NJ,8043
L10822,Waldwick,NJ,7463
L10823,Wall Towns,NJ,7719
L10824,Wanaque,NJ,7465
L10825,Wantage To,NJ,7461
L10826,Warren,NJ,7059
L10827,Washington,NJ,7676
L10828,Washington,NJ,7882
L10829,Washington,NJ,8012
L1083,Carnelian ,CA,96140
L10830,Washington,NJ,8080
L10831,Watchung,NJ,7069
L10832,Waterford,NJ,8004
L10833,Wayne,NJ,7470
L10834,Weehawken,NJ,7086
L10835,West Caldw,NJ,7006
L10836,West Deptf,NJ,8086
L10837,West Long ,NJ,7764
L10838,West Milfo,NJ,7480
L10839,West New Y,NJ,7093
L1084,Carpinteri,CA,93013
L10840,West Orang,NJ,7052
L10841,West Winds,NJ,8550
L10842,Westfield,NJ,7090
L10843,Westville,NJ,8093
L10844,Weymouth T,NJ,8317
L10845,Wharton,NJ,7885
L10846,Whitehouse,NJ,8889
L10847,Willingbor,NJ,8046
L10848,Woodbridge,NJ,7095
L10849,Woodbury H,NJ,8097
L1085,Carson,CA,90745
L10850,Woodcliff ,NJ,7677
L10851,Woolwich T,NJ,8085
L10852,Wyckoff,NJ,7481
L10853,Yardville-,NJ,8620
L10854,Alamogordo,NM,88310
L10855,Albuquerqu,NM,87102
L10856,Albuquerqu,NM,87104
L10857,Albuquerqu,NM,87106
L10858,Albuquerqu,NM,87107
L10859,Albuquerqu,NM,87108
L1086,Carson,CA,90746
L10860,Albuquerqu,NM,87109
L10861,Albuquerqu,NM,87110
L10862,Albuquerqu,NM,87111
L10863,Albuquerqu,NM,87112
L10864,Albuquerqu,NM,87113
L10865,Albuquerqu,NM,87114
L10866,Albuquerqu,NM,87120
L10867,Albuquerqu,NM,87121
L10868,Albuquerqu,NM,87123
L10869,Alto,NM,88312
L1087,Caruthers,CA,93609
L10870,Angel Fire,NM,87710
L10871,Anthony,NM,88021
L10872,Artesia,NM,88210
L10873,Aztec,NM,87410
L10874,Bayard,NM,88023
L10875,Belen,NM,87002
L10876,Bernalillo,NM,87004
L10877,Bloomfield,NM,87413
L10878,Bosque Far,NM,87068
L10879,Carlsbad,NM,88220
L1088,Castaic,CA,91384
L10880,Cedar Cres,NM,87008
L10881,Cerrillos,NM,87010
L10882,Chaparral,NM,88081
L10883,Cimarron,NM,87714
L10884,Clayton,NM,88415
L10885,Corrales,NM,87048
L10886,Deming,NM,88030
L10887,Dexter,NM,88230
L10888,Edgewood,NM,87015
L10889,Espanola,NM,87532
L1089,Castro Val,CA,94546
L10890,Farmington,NM,87401
L10891,Farmington,NM,87402
L10892,Gallup,NM,87301
L10893,Gallup,NM,87321
L10894,Grants,NM,87014
L10895,Grants,NM,87020
L10896,Grants,NM,87021
L10897,Hobbs,NM,88240
L10898,Hobbs,NM,88242
L10899,Hurley,NM,88043
L109,Coden,AL,36523
L1090,Castro Val,CA,94552
L10900,Jemez Spri,NM,87025
L10901,Kirtland,NM,87417
L10902,La Luz,NM,88337
L10903,La Mesa,NM,88044
L10904,Las Cruces,NM,88001
L10905,Las Cruces,NM,88005
L10906,Las Cruces,NM,88007
L10907,Las Cruces,NM,88011
L10908,Las Cruces,NM,88012
L10909,Las Vegas,NM,87701
L1091,Castrovill,CA,95012
L10910,Los Alamos,NM,87544
L10911,Los Lunas,NM,87031
L10912,Lovington,NM,88260
L10913,Mesquite,NM,88048
L10914,Peralta,NM,87042
L10915,Placitas,NM,87043
L10916,Ranchos de,NM,87557
L10917,Ranchos de,NM,87718
L10918,Raton,NM,87740
L10919,Rio Rancho,NM,87124
L1092,Cathedral ,CA,92234
L10920,Rio Rancho,NM,87144
L10921,Roswell,NM,88201
L10922,Roswell,NM,88203
L10923,Ruidoso,NM,88345
L10924,Sandia Par,NM,87047
L10925,Santa Fe,NM,87501
L10926,Santa Fe,NM,87505
L10927,Santa Fe,NM,87507
L10928,Santa Fe,NM,87508
L10929,Santa Rosa,NM,88435
L1093,Cayucos,CA,93430
L10930,Santa Tere,NM,88008
L10931,Silver Cit,NM,88061
L10932,Socorro,NM,87801
L10933,South Vall,NM,87105
L10934,Springer,NM,87747
L10935,Sunland Pa,NM,88063
L10936,Tijeras,NM,87059
L10937,Tucumcari,NM,88401
L10938,Tularosa,NM,88352
L10939,Boulder Ci,NV,89005
L1094,Cazadero,CA,95421
L10940,Carson Cit,NV,89701
L10941,Carson Cit,NV,89703
L10942,Carson Cit,NV,89705
L10943,Carson Cit,NV,89706
L10944,Cold Sprin,NV,89508
L10945,Crescent V,NV,89821
L10946,Dayton,NV,89403
L10947,Elko,NV,89801
L10948,Ely,NV,89301
L10949,Fallon,NV,89406
L1095,Cedar Glen,CA,92321
L10950,Fernley,NV,89408
L10951,Gardnervil,NV,89410
L10952,Gardnervil,NV,89460
L10953,Hawthorne,NV,89415
L10954,Henderson,NV,89002
L10955,Henderson,NV,89011
L10956,Henderson,NV,89012
L10957,Henderson,NV,89014
L10958,Henderson,NV,89015
L10959,Henderson,NV,89044
L1096,Ceres,CA,95307
L10960,Henderson,NV,89052
L10961,Henderson,NV,89074
L10962,Incline Vi,NV,89451
L10963,Las Vegas,NV,89101
L10964,Las Vegas,NV,89102
L10965,Las Vegas,NV,89103
L10966,Las Vegas,NV,89104
L10967,Las Vegas,NV,89106
L10968,Las Vegas,NV,89107
L10969,Las Vegas,NV,89108
L1097,Cerritos,CA,90703
L10970,Las Vegas,NV,89109
L10971,Las Vegas,NV,89110
L10972,Las Vegas,NV,89113
L10973,Las Vegas,NV,89115
L10974,Las Vegas,NV,89117
L10975,Las Vegas,NV,89118
L10976,Las Vegas,NV,89119
L10977,Las Vegas,NV,89120
L10978,Las Vegas,NV,89121
L10979,Las Vegas,NV,89122
L1098,Chester,CA,96020
L10980,Las Vegas,NV,89123
L10981,Las Vegas,NV,89124
L10982,Las Vegas,NV,89128
L10983,Las Vegas,NV,89129
L10984,Las Vegas,NV,89130
L10985,Las Vegas,NV,89131
L10986,Las Vegas,NV,89134
L10987,Las Vegas,NV,89135
L10988,Las Vegas,NV,89138
L10989,Las Vegas,NV,89139
L1099,Chico,CA,95926
L10990,Las Vegas,NV,89141
L10991,Las Vegas,NV,89142
L10992,Las Vegas,NV,89143
L10993,Las Vegas,NV,89144
L10994,Las Vegas,NV,89145
L10995,Las Vegas,NV,89146
L10996,Las Vegas,NV,89147
L10997,Las Vegas,NV,89148
L10998,Las Vegas,NV,89149
L10999,Las Vegas,NV,89155
L11,Anchorage,AK,99567
L110,Coffeevill,AL,36524
L1100,Chico,CA,95928
L11000,Las Vegas,NV,89156
L11001,Las Vegas,NV,89158
L11002,Las Vegas,NV,89166
L11003,Las Vegas,NV,89169
L11004,Las Vegas,NV,89178
L11005,Las Vegas,NV,89179
L11006,Las Vegas,NV,89183
L11007,Laughlin,NV,89029
L11008,Logandale,NV,89021
L11009,Mesquite,NV,89027
L1101,Chico,CA,95973
L11010,Mesquite,NV,89034
L11011,Minden,NV,89423
L11012,North Las ,NV,89030
L11013,North Las ,NV,89031
L11014,North Las ,NV,89032
L11015,North Las ,NV,89081
L11016,North Las ,NV,89084
L11017,North Las ,NV,89085
L11018,North Las ,NV,89086
L11019,Overton,NV,89040
L1102,Chino,CA,91708
L11020,Pahrump,NV,89048
L11021,Pahrump,NV,89060
L11022,Pahrump,NV,89061
L11023,Reno,NV,89501
L11024,Reno,NV,89502
L11025,Reno,NV,89503
L11026,Reno,NV,89506
L11027,Reno,NV,89509
L11028,Reno,NV,89511
L11029,Reno,NV,89512
L1103,Chino,CA,91710
L11030,Reno,NV,89519
L11031,Reno,NV,89521
L11032,Reno,NV,89523
L11033,Reno,NV,89595
L11034,Reno,NV,89704
L11035,Silver Spr,NV,89429
L11036,Sparks,NV,89431
L11037,Sparks,NV,89434
L11038,Sparks,NV,89436
L11039,Sparks,NV,89441
L1104,Chino Hill,CA,91709
L11040,Sparks,NV,89510
L11041,Spring Cre,NV,89815
L11042,Stateline,NV,89449
L11043,Sun Valley,NV,89433
L11044,Tonopah,NV,89049
L11045,Verdi-Mogu,NV,89439
L11046,Wellington,NV,89444
L11047,West Wendo,NV,89883
L11048,Winnemucca,NV,89445
L11049,Yerington,NV,89447
L1105,Chowchilla,CA,93610
L11050,Adams Cent,NY,13606
L11051,Albany,NY,12202
L11052,Albany,NY,12203
L11053,Albany,NY,12206
L11054,Albany,NY,12208
L11055,Albany,NY,12209
L11056,Albany,NY,12210
L11057,Albertson,NY,11507
L11058,Alexandria,NY,13607
L11059,Alexandria,NY,13679
L1106,Chula Vist,CA,91910
L11060,Amherst,NY,14051
L11061,Amherst,NY,14068
L11062,Amherst,NY,14221
L11063,Amherst,NY,14226
L11064,Amherst,NY,14228
L11065,Amity,NY,14813
L11066,Annsville,NY,13471
L11067,Arcade,NY,14009
L11068,Ardsley,NY,10502
L11069,Armonk,NY,10504
L1107,Chula Vist,CA,91911
L11070,Ashford,NY,14171
L11071,Auburn,NY,13021
L11072,Augusta,NY,13425
L11073,Aurelius,NY,13034
L11074,Averill Pa,NY,12018
L11075,Babylon,NY,11702
L11076,Baldwin,NY,11510
L11077,Ballston,NY,12019
L11078,Ballston,NY,12027
L11079,Bangor,NY,12966
L1108,Chula Vist,CA,91913
L11080,Bay Shore,NY,11706
L11081,Bayport,NY,11705
L11082,Bayville,NY,11709
L11083,Beacon,NY,12508
L11084,Beaverdam ,NY,12577
L11085,Beekman,NY,12570
L11086,Bellmore,NY,11710
L11087,Bellport,NY,11713
L11088,Berkshire,NY,13736
L11089,Berne,NY,12023
L1109,Chula Vist,CA,91914
L11090,Berne,NY,12059
L11091,Bethlehem,NY,12054
L11092,Bethlehem,NY,12077
L11093,Bethlehem,NY,12158
L11094,Bethpage,NY,11714
L11095,Black Broo,NY,12912
L11096,Black Rive,NY,13612
L11097,Blauvelt,NY,10913
L11098,Blue Point,NY,11715
L11099,Bohemia,NY,11716
L111,Coker,AL,35452
L1110,Chula Vist,CA,91915
L11100,Bolton,NY,12814
L11101,Bolton,NY,12824
L11102,Boston,NY,14025
L11103,Boylston,NY,13083
L11104,Brentwood,NY,11717
L11105,Briarcliff,NY,10510
L11106,Brighton,NY,14618
L11107,Bronxville,NY,10708
L11108,Brookhaven,NY,11719
L11109,Brutus,NY,13166
L1111,Citrus Hei,CA,95610
L11110,Buffalo,NY,14204
L11111,Buffalo,NY,14206
L11112,Buffalo,NY,14207
L11113,Buffalo,NY,14208
L11114,Buffalo,NY,14209
L11115,Buffalo,NY,14210
L11116,Buffalo,NY,14211
L11117,Buffalo,NY,14212
L11118,Buffalo,NY,14213
L11119,Buffalo,NY,14214
L1112,Citrus Hei,CA,95621
L11120,Buffalo,NY,14215
L11121,Buffalo,NY,14216
L11122,Buffalo,NY,14220
L11123,Burdett,NY,14818
L11124,Byron,NY,14422
L11125,Campbell,NY,14821
L11126,Carle Plac,NY,11514
L11127,Carlton,NY,14477
L11128,Carmel,NY,10541
L11129,Caroga,NY,12032
L1113,Claremont,CA,91711
L11130,Caroline,NY,14817
L11131,Carthage,NY,13619
L11132,Catlin,NY,14812
L11133,Cedarhurst,NY,11516
L11134,Centereach,NY,11720
L11135,Centerport,NY,11721
L11136,Central Is,NY,11722
L11137,Central Sq,NY,13036
L11138,Chappaqua,NY,10514
L11139,Chazy,NY,12921
L1114,Clayton,CA,94517
L11140,Chazy,NY,12992
L11141,Cheektowag,NY,14225
L11142,Cheektowag,NY,14227
L11143,Chester,NY,12817
L11144,Chesterfie,NY,12944
L11145,Chili,NY,14514
L11146,Chili,NY,14624
L11147,Cicero,NY,13029
L11148,Cicero,NY,13039
L11149,Cincinnatu,NY,13040
L1115,Clearlake,CA,95422
L11150,Clarence,NY,14031
L11151,Clarence,NY,14032
L11152,Clarendon,NY,14470
L11153,Claverack,NY,12513
L11154,Clay,NY,13041
L11155,Clifton Pa,NY,12065
L11156,Clifton Pa,NY,12148
L11157,Clifton Sp,NY,14432
L11158,Clyde,NY,14433
L11159,Cobleskill,NY,12043
L1116,Clearlake ,CA,95423
L11160,Cohoes,NY,12047
L11161,Colchester,NY,12776
L11162,Colden,NY,14033
L11163,Collins,NY,14034
L11164,Colton,NY,13625
L11165,Commack,NY,11725
L11166,Concord,NY,14141
L11167,Conesus,NY,14435
L11168,Conesville,NY,12076
L11169,Congers,NY,10920
L1117,Cloverdale,CA,95425
L11170,Conquest,NY,13140
L11171,Cooperstow,NY,13326
L11172,Copake,NY,12516
L11173,Copiague,NY,11726
L11174,Coram,NY,11727
L11175,Cornwall,NY,12518
L11176,Cornwall o,NY,12520
L11177,Cortland,NY,13045
L11178,Cortlandt ,NY,10537
L11179,Cortlandt ,NY,10548
L1118,Clovis,CA,93611
L11180,Cortlandt ,NY,10567
L11181,Croton-on-,NY,10520
L11182,Crown Poin,NY,12928
L11183,Dansville,NY,14437
L11184,Dansville,NY,14807
L11185,Darien,NY,14040
L11186,Day,NY,12835
L11187,Dayton,NY,14138
L11188,De Witt,NY,13078
L11189,De Witt,NY,13214
L1119,Clovis,CA,93612
L11190,Deer Park,NY,11729
L11191,Deerpark,NY,12729
L11192,Deerpark,NY,12780
L11193,Denning,NY,12740
L11194,Depew,NY,14043
L11195,Dexter,NY,13634
L11196,Diana,NY,13648
L11197,Dobbs Ferr,NY,10522
L11198,Dolgeville,NY,13329
L11199,Dover,NY,12522
L112,Collinsvil,AL,35961
L1120,Clovis,CA,93619
L11200,Dover,NY,12594
L11201,Eagle,NY,14024
L11202,East Auror,NY,14052
L11203,East Auror,NY,14170
L11204,East Bloom,NY,14469
L11205,East Fishk,NY,12533
L11206,East Fishk,NY,12582
L11207,East Islip,NY,11730
L11208,East Meado,NY,11554
L11209,East North,NY,11731
L1121,Coachella,CA,92236
L11210,East Norwi,NY,11732
L11211,East Roche,NY,14445
L11212,East Rocka,NY,11518
L11213,Eastcheste,NY,10709
L11214,Eaton,NY,13408
L11215,Edinburg,NY,12134
L11216,Elizabetht,NY,12932
L11217,Ellery,NY,14712
L11218,Elma,NY,14059
L11219,Elmont,NY,11003
L1122,Coalinga,CA,93210
L11220,Elmsford,NY,10523
L11221,Evans,NY,14047
L11222,Fairmount,NY,13219
L11223,Farmingdal,NY,11735
L11224,Farmington,NY,14425
L11225,Farmingvil,NY,11738
L11226,Floral Par,NY,11001
L11227,Florida,NY,10921
L11228,Forestport,NY,13338
L11229,Fort Covin,NY,12937
L1123,Coarsegold,CA,93614
L11230,Fort Johns,NY,12070
L11231,Fort Salon,NY,11768
L11232,Franklin S,NY,11010
L11233,Freedom,NY,14065
L11234,Freeport,NY,11520
L11235,Fulton,NY,13069
L11236,Gallatin,NY,12502
L11237,Gallatin,NY,12523
L11238,Gang Mills,NY,14870
L11239,Garden Cit,NY,11530
L1124,Coleville,CA,96107
L11240,Gates-Nort,NY,14606
L11241,German Fla,NY,13407
L11242,Glen,NY,12072
L11243,Glen Cove,NY,11542
L11244,Glen Head,NY,11545
L11245,Glens Fall,NY,12801
L11246,Glenville,NY,12302
L11247,Gloversvil,NY,12078
L11248,Goldens Br,NY,10526
L11249,Gorham,NY,14544
L1125,Colfax,CA,95713
L11250,Gowanda,NY,14070
L11251,Grand Isla,NY,14072
L11252,Granger,NY,14735
L11253,Great Neck,NY,11020
L11254,Great Neck,NY,11021
L11255,Great Neck,NY,11023
L11256,Great Rive,NY,11739
L11257,Great Vall,NY,14741
L11258,Greenburgh,NY,10603
L11259,Greenburgh,NY,10607
L1126,Colton,CA,92324
L11260,Greenfield,NY,12833
L11261,Greenfield,NY,12859
L11262,Greenlawn,NY,11740
L11263,Greenwood ,NY,10925
L11264,Guilderlan,NY,12084
L11265,Hagaman,NY,12086
L11266,Hague,NY,12836
L11267,Halfmoon,NY,12118
L11268,Hamlin,NY,14464
L11269,Hamptonbur,NY,10916
L1127,Colusa,CA,95932
L11270,Hanover,NY,14081
L11271,Harriman,NY,10926
L11272,Harrison,NY,10528
L11273,Hartsdale,NY,10530
L11274,Hastings,NY,13076
L11275,Hastings o,NY,10706
L11276,Hauppauge,NY,11788
L11277,Haverstraw,NY,10927
L11278,Hawthorne,NY,10532
L11279,Henderson,NY,13650
L1128,Commerce,CA,90040
L11280,Henderson,NY,13651
L11281,Henrietta,NY,14467
L11282,Henrietta,NY,14586
L11283,Henrietta,NY,14623
L11284,Hewlett,NY,11557
L11285,Hicksville,NY,11801
L11286,Highland F,NY,10928
L11287,Hillsdale,NY,12529
L11288,Hinsdale,NY,14743
L11289,Holbrook,NY,11741
L1129,Compton,CA,90220
L11290,Holtsville,NY,11742
L11291,Honeoye Fa,NY,14472
L11292,Horicon,NY,12815
L11293,Hornell,NY,14843
L11294,Hounsfield,NY,13685
L11295,Hudson,NY,12534
L11296,Hudson Fal,NY,12839
L11297,Huntington,NY,11743
L11298,Hyde Park,NY,12538
L11299,Hyde Park,NY,12580
L113,Columbiana,AL,35051
L1130,Compton,CA,90221
L11300,Ilion,NY,13357
L11301,Indian Lak,NY,12842
L11302,Inwood,NY,11096
L11303,Ira,NY,13033
L11304,Irondequoi,NY,14617
L11305,Irondequoi,NY,14622
L11306,Irvington,NY,10533
L11307,Island Par,NY,11558
L11308,Islandia,NY,11749
L11309,Islip,NY,11751
L1131,Compton,CA,90222
L11310,Islip Terr,NY,11752
L11311,Ithaca,NY,14850
L11312,Jay,NY,12941
L11313,Jefferson,NY,12093
L11314,Jefferson ,NY,10598
L11315,Jericho,NY,11753
L11316,Johnsburg,NY,12853
L11317,Keene,NY,12942
L11318,Keene,NY,12943
L11319,Kendall,NY,14476
L1132,Concord,CA,94518
L11320,Kings Park,NY,11754
L11321,Kingston,NY,12401
L11322,Kirkland,NY,13321
L11323,Knox,NY,12009
L11324,La Grange,NY,12540
L11325,Lackawanna,NY,14218
L11326,Lafayette,NY,13084
L11327,Lake Carme,NY,10512
L11328,Lake Erie ,NY,14006
L11329,Lake Grove,NY,11755
L1133,Concord,CA,94519
L11330,Lake Katri,NY,12449
L11331,Lake Luzer,NY,12846
L11332,Lake Moheg,NY,10547
L11333,Lake Placi,NY,12946
L11334,Larchmont,NY,10538
L11335,Lawrence,NY,11559
L11336,Le Ray,NY,13637
L11337,Lebanon,NY,13332
L11338,Lenox,NY,13032
L11339,Levittown,NY,11756
L1134,Concord,CA,94520
L11340,Lewisboro,NY,10518
L11341,Lewisboro,NY,10590
L11342,Lime Lake-,NY,14101
L11343,Lindenhurs,NY,11757
L11344,Lisbon,NY,13658
L11345,Lloyd,NY,12528
L11346,Locke,NY,13092
L11347,Locust Val,NY,11560
L11348,Long Beach,NY,11561
L11349,Long Lake,NY,12847
L1135,Concord,CA,94521
L11350,Lyme,NY,13622
L11351,Lynbrook,NY,11563
L11352,Lysander,NY,13027
L11353,Lysander,NY,13112
L11354,Malta,NY,12020
L11355,Malverne,NY,11565
L11356,Mamakating,NY,12721
L11357,Mamakating,NY,12790
L11358,Manhasset,NY,11030
L11359,Marbletown,NY,12440
L1136,Cool,CA,95614
L11360,Marbletown,NY,12484
L11361,Mariaville,NY,12137
L11362,Marion,NY,14505
L11363,Marlboro,NY,12542
L11364,Maryland,NY,12116
L11365,Maryland,NY,12155
L11366,Massapequa,NY,11758
L11367,Massapequa,NY,11762
L11368,Mastic,NY,11950
L11369,Mastic Bea,NY,11951
L1137,Copperopol,CA,95228
L11370,Mattydale,NY,13211
L11371,Maybrook,NY,12543
L11372,Mayville,NY,14757
L11373,Mc Graw,NY,13101
L11374,Medford,NY,11763
L11375,Medina,NY,14103
L11376,Menands,NY,12204
L11377,Mendon,NY,14506
L11378,Merrick,NY,11566
L11379,Middle Isl,NY,11953
L1138,Corcoran,CA,93212
L11380,Middlebury,NY,14591
L11381,Middlesex,NY,14507
L11382,Middletown,NY,10940
L11383,Middletown,NY,12430
L11384,Middletown,NY,12455
L11385,Miller Pla,NY,11764
L11386,Milton,NY,12547
L11387,Minden,NY,13339
L11388,Mineola,NY,11501
L11389,Minisink,NY,10998
L1139,Corning,CA,96021
L11390,Minoa,NY,13116
L11391,Mohawk,NY,12068
L11392,Monsey,NY,10952
L11393,Montour Fa,NY,14865
L11394,Moreau,NY,12803
L11395,Moriah,NY,12960
L11396,Moriches,NY,11955
L11397,Mount Ivy,NY,10970
L11398,Mount Kisc,NY,10549
L11399,Mount Morr,NY,14510
L114,Coosada,AL,36020
L1140,Corona,CA,92879
L11400,Mount Sina,NY,11766
L11401,Mount Vern,NY,10550
L11402,Mount Vern,NY,10552
L11403,Mount Vern,NY,10553
L11404,Mt Hope,NY,10963
L11405,Nanuet,NY,10954
L11406,Nedrow,NY,13120
L11407,Nesconset,NY,11767
L11408,Neversink,NY,12788
L11409,New Albion,NY,14719
L1141,Corona,CA,92881
L11410,New Baltim,NY,12192
L11411,New Castle,NY,10546
L11412,New City,NY,10956
L11413,New Hartfo,NY,13413
L11414,New Rochel,NY,10801
L11415,New Rochel,NY,10804
L11416,New Rochel,NY,10805
L11417,New Scotla,NY,12186
L11418,New York,NY,10001
L11419,New York,NY,10002
L1142,Corona,CA,92882
L11420,New York,NY,10003
L11421,New York,NY,10004
L11422,New York,NY,10005
L11423,New York,NY,10006
L11424,New York,NY,10009
L11425,New York,NY,10010
L11426,New York,NY,10011
L11427,New York,NY,10014
L11428,New York,NY,10016
L11429,New York,NY,10017
L1143,Corona,CA,92883
L11430,New York,NY,10018
L11431,New York,NY,10019
L11432,New York,NY,10021
L11433,New York,NY,10022
L11434,New York,NY,10023
L11435,New York,NY,10024
L11436,New York,NY,10025
L11437,New York,NY,10026
L11438,New York,NY,10027
L11439,New York,NY,10028
L1144,Coronado,CA,92118
L11440,New York,NY,10029
L11441,New York,NY,10030
L11442,New York,NY,10031
L11443,New York,NY,10032
L11444,New York,NY,10035
L11445,New York,NY,10036
L11446,New York,NY,10038
L11447,New York,NY,10044
L11448,New York,NY,10065
L11449,New York,NY,10069
L1145,Corte Made,CA,94925
L11450,New York,NY,10075
L11451,New York,NY,10128
L11452,New York,NY,10280
L11453,New York,NY,10301
L11454,New York,NY,10302
L11455,New York,NY,10303
L11456,New York,NY,10304
L11457,New York,NY,10305
L11458,New York,NY,10306
L11459,New York,NY,10307
L1146,Costa Mesa,CA,92626
L11460,New York,NY,10308
L11461,New York,NY,10309
L11462,New York,NY,10310
L11463,New York,NY,10312
L11464,New York,NY,10314
L11465,New York,NY,10456
L11466,New York,NY,10459
L11467,New York,NY,10461
L11468,New York,NY,10462
L11469,New York,NY,10463
L1147,Costa Mesa,CA,92627
L11470,New York,NY,10464
L11471,New York,NY,10465
L11472,New York,NY,10466
L11473,New York,NY,10467
L11474,New York,NY,10469
L11475,New York,NY,10470
L11476,New York,NY,10471
L11477,New York,NY,10473
L11478,New York,NY,11004
L11479,New York,NY,11005
L1148,Cotati,CA,94931
L11480,New York,NY,11101
L11481,New York,NY,11102
L11482,New York,NY,11103
L11483,New York,NY,11104
L11484,New York,NY,11105
L11485,New York,NY,11106
L11486,New York,NY,11201
L11487,New York,NY,11203
L11488,New York,NY,11204
L11489,New York,NY,11205
L1149,Coto de Ca,CA,92679
L11490,New York,NY,11206
L11491,New York,NY,11207
L11492,New York,NY,11208
L11493,New York,NY,11209
L11494,New York,NY,11210
L11495,New York,NY,11211
L11496,New York,NY,11212
L11497,New York,NY,11213
L11498,New York,NY,11214
L11499,New York,NY,11215
L115,Cordova,AL,35063
L1150,Cottonwood,CA,96022
L11500,New York,NY,11216
L11501,New York,NY,11217
L11502,New York,NY,11218
L11503,New York,NY,11219
L11504,New York,NY,11220
L11505,New York,NY,11221
L11506,New York,NY,11222
L11507,New York,NY,11223
L11508,New York,NY,11224
L11509,New York,NY,11225
L1151,Coultervil,CA,95311
L11510,New York,NY,11226
L11511,New York,NY,11228
L11512,New York,NY,11229
L11513,New York,NY,11231
L11514,New York,NY,11232
L11515,New York,NY,11233
L11516,New York,NY,11234
L11517,New York,NY,11235
L11518,New York,NY,11236
L11519,New York,NY,11237
L1152,Covina,CA,91722
L11520,New York,NY,11238
L11521,New York,NY,11249
L11522,New York,NY,11354
L11523,New York,NY,11355
L11524,New York,NY,11356
L11525,New York,NY,11357
L11526,New York,NY,11358
L11527,New York,NY,11360
L11528,New York,NY,11361
L11529,New York,NY,11362
L1153,Covina,CA,91723
L11530,New York,NY,11363
L11531,New York,NY,11364
L11532,New York,NY,11365
L11533,New York,NY,11366
L11534,New York,NY,11367
L11535,New York,NY,11368
L11536,New York,NY,11369
L11537,New York,NY,11370
L11538,New York,NY,11372
L11539,New York,NY,11373
L1154,Covina,CA,91724
L11540,New York,NY,11374
L11541,New York,NY,11375
L11542,New York,NY,11377
L11543,New York,NY,11378
L11544,New York,NY,11379
L11545,New York,NY,11385
L11546,New York,NY,11411
L11547,New York,NY,11412
L11548,New York,NY,11413
L11549,New York,NY,11414
L1155,Crescent C,CA,95531
L11550,New York,NY,11415
L11551,New York,NY,11416
L11552,New York,NY,11417
L11553,New York,NY,11418
L11554,New York,NY,11419
L11555,New York,NY,11420
L11556,New York,NY,11421
L11557,New York,NY,11422
L11558,New York,NY,11423
L11559,New York,NY,11426
L1156,Crestline,CA,92322
L11560,New York,NY,11427
L11561,New York,NY,11428
L11562,New York,NY,11429
L11563,New York,NY,11432
L11564,New York,NY,11433
L11565,New York,NY,11434
L11566,New York,NY,11435
L11567,New York,NY,11436
L11568,New York,NY,11691
L11569,New York,NY,11692
L1157,Crestline,CA,92325
L11570,New York,NY,11693
L11571,New York,NY,11694
L11572,New York,NY,11697
L11573,New York M,NY,13417
L11574,Newark,NY,14513
L11575,Newfield,NY,14867
L11576,Newstead,NY,14001
L11577,North Baby,NY,11703
L11578,North East,NY,12546
L11579,North Gree,NY,12198
L1158,Crockett,CA,94525
L11580,North New ,NY,11040
L11581,North Sale,NY,10560
L11582,North Syra,NY,13212
L11583,Norwood,NY,13668
L11584,Nyack,NY,10960
L11585,Oakdale,NY,11769
L11586,Oceanside,NY,11572
L11587,Ogden,NY,14559
L11588,Ogdensburg,NY,13669
L11589,Ohio,NY,13324
